
//
// Prithviraj 1: "Born of Fire"
//

65500	"Prithviraj"
IDS_ROR_VIETNAMESE_SCENARIO_5_BUTTON_ROLLOVER_TEXT "5. A Three-Pronged Attack"
75220 "6. The Final Fortress"
IDS_ROR_VIETNAMESE_SCENARIO_6_BUTTON_ROLLOVER_TEXT "6. The Final Fortress"

IDS_LC_MAIN_MENU_BUTTON_TITLE "The Last Khans"
IDS_LC_MAIN_MENU_BUTTON_ROLLOVER "Play the new campaigns from the Last Khans expansion. Ride across the vast steppes of Eurasia and lead fearsome hordes to victory as Tamerlane, Ivaylo and Kotyan."
IDS_LC_BACK_TO_GROUP_SCREEN_BUTTON_TEXT "The Last Khans Campaigns"
IDS_LC_GROUP_SCREEN_TITLE "The Last Khans Campaigns"

IDS_LC_TATAR_GROUP_SCREEN_BUTTON_TEXT "1. Tamerlane"
IDS_LC_TATAR_GROUP_SCREEN_ROLLOVER_TEXT "Bred on the rugged steppes of Transoxiana, Tamerlane is no stranger to the harsh realities of a life in the saddle. Chaos reigns as the Mongol Empire, bereft of true leadership, has fragmented into a slew of bickering factions scattered throughout Eurasia. Crippled by wounds sustained during his youth, Tamerlane has nevertheless made a name for himself through his tactical brilliance and charisma. His resolve is unbending - he will reunite and restore the Mongol Empire to its former glory, even if he is forced to slaughter half of its inhabitants in the process."
75221 "1. Amir of Transoxiana"
IDS_LC_TATAR_SCENARIO_1_BUTTON_ROLLOVER_TEXT "1. Amir of Transoxiana"
75222 "2. Gurkhan of Persia"
IDS_LC_TATAR_SCENARIO_2_BUTTON_ROLLOVER_TEXT "2. Gurkhan of Persia"
75223 "3. Harbinger of Destruction"
IDS_LC_TATAR_SCENARIO_3_BUTTON_ROLLOVER_TEXT "3. Harbinger of Destruction"
75224 "4. Sultan of Hindustan"
IDS_LC_TATAR_SCENARIO_4_BUTTON_ROLLOVER_TEXT "4. Sultan of Hindustan"
75225 "5. Scourge of the Levant"
IDS_LC_TATAR_SCENARIO_5_BUTTON_ROLLOVER_TEXT "5. Scourge of the Levant"
75226 "6. A Titan Amongst Mortals"
IDS_LC_TATAR_SCENARIO_6_BUTTON_ROLLOVER_TEXT "6. A Titan Amongst Mortals"

IDS_LC_BULGARIAN_GROUP_SCREEN_BUTTON_TEXT "2. Ivaylo"
IDS_LC_BULGARIAN_GROUP_SCREEN_ROLLOVER_TEXT "In the midst of the Mongol invasions, a pig farmer leads a militia defending the Bulgarian villages. But when his victories attract the attention of the Tsar and his nobles, he is forced to lead a mass uprising. Can a man of such humble origins defy the established order and give his people freedom?"
75227 "1. A Most Unlikely Man"
IDS_LC_BULGARIAN_SCENARIO_1_BUTTON_ROLLOVER_TEXT "1. A Most Unlikely Man"
75228 "2. An Unlikely Alliance"
IDS_LC_BULGARIAN_SCENARIO_2_BUTTON_ROLLOVER_TEXT "2. An Unlikely Alliance"
75229 "3. Tsar of the Bulgars"
IDS_LC_BULGARIAN_SCENARIO_3_BUTTON_ROLLOVER_TEXT "3. Tsar of the Bulgars"
75230 "4. Echoes of Heroes"
IDS_LC_BULGARIAN_SCENARIO_4_BUTTON_ROLLOVER_TEXT "4. Echoes of Heroes"
75231 "5. Where the One-Eyed Man is King"
IDS_LC_BULGARIAN_SCENARIO_5_BUTTON_ROLLOVER_TEXT "5. Where the One-Eyed Man is King"

IDS_LC_CUMAN_GROUP_SCREEN_BUTTON_TEXT "3. Kotyan"
IDS_LC_CUMAN_GROUP_SCREEN_ROLLOVER_TEXT "For centuries, the Cumans thrived on the endless plains of the Eurasian steppe. Renowned for their skill as horsemen and warriors, they were hired as mercenaries by European kings and Byzantine emperors alike. Now, however, a new threat comes from the East - Mongols, ruthless beyond imagination and seemingly invincible. Kotyan, the khan of a small clan, must unite the Cumans to resist these merciless invaders and find a new home for the tribes. Will he save his people, even if it means abandoning their ancestral lands and ancient ways?"
75232 "1. Raising the Banners"
IDS_LC_CUMAN_SCENARIO_1_BUTTON_ROLLOVER_TEXT "1. Raising the Banners"
75233 "2. The Battle at the Kalka River"
IDS_LC_CUMAN_SCENARIO_2_BUTTON_ROLLOVER_TEXT "2. The Battle at the Kalka River"
75234 "3. Saving the Huts"
IDS_LC_CUMAN_SCENARIO_3_BUTTON_ROLLOVER_TEXT "3. Saving the Huts"
75235 "4. Blood for Blood"
IDS_LC_CUMAN_SCENARIO_4_BUTTON_ROLLOVER_TEXT "4. Blood for Blood"
75236 "5. A New Home"
IDS_LC_CUMAN_SCENARIO_5_BUTTON_ROLLOVER_TEXT "5. A New Home"

CAMPAIGN_MENU_INSTRUCTIONS_ROLLOVER "Select any of the official or community campaigns to play. Official campaigns may require ownership of DLC."
CAMPAIGN_MENU_OFFICIAL_TITLE "Official Campaigns"
CAMPAIGN_MENU_COMMUNITY_TITLE "Community Campaigns"

IDS_DLC3_MAIN_MENU_BUTTON_TITLE "The Rise of the Rajas"
IDS_DLC3_MAIN_MENU_BUTTON_ROLLOVER "Play the new campaigns from the Rise of the Rajas expansion. Sail along the wielding coasts of Southeast Asia and venture into dense jungles as you relive the conquests of Gajah Mada, Suryavarman, Le Loi, and Bayinnaung."
RESTOREMULTI_AI_ERROR "Only the original host can restore a game containing active AI players."
RESTOREMULTI_PLAYER_ERROR "Only the original players can restore a multiplayer game."

CAMPAIGN_TITLE_AGE_OF_KINGS "Age of Kings Campaigns"

LOBBYFILTER_MODDED_DATASET_TITLE "DatMods"
LOBBYFILTER_MODDED_DATASET_ROLLOVER "Choose whether you want to look for modded dataset games. If you join a modded game and don't have it, you will automatically subscribe to it."
LOBBYFILTER_OFFICIAL_DATASETS_ONLY "Official Datasets"
LOBBYFILTER_MODDED_DATASETS_ALLOWED "Modded Datasets"
LOBBYBROWSER_DATMOD_TITLE_FORMAT "DatMod: \"%s\""

IDS_MULTI_SAVE_FAIL "You must wait 10 seconds before saving again."

MAIN_MENU_JSON_FAILED "Failed to parse modded main-menu.json\nMod: %s\nError: %s\nUsing default main-menu.json. Recommend disabling this mod"
CAMPAIGN_MENU_JSON_FAILED "Failed to parse modded campaign json\nMod: %s\nError: %s\nUsing default campaign json. Recommend disabling this mod"
LOBBY_PLAYERS_CONNECTION_NOT_READY "You have a connection issue with one of the players. Please wait for a second or rejoin this game!"
TURN_LAG_TIMER_FORMAT "T=%d, L=%dms" //Ex: L=120ms -- Lag
TURN_LAG_TIMER_FORMAT_RL "T=%d (+%d), L=%dms"
NETSPEEDCHANGED "NetSpeed changed to %s by %s"
NETSPEED_ENSEMBLE "Ensemble"
NETSPEED_HOSTSETTINGS "HostSettings"
NETSPEED_NOSPEEDCONTROL "NoSpeedControl"
NETSPEED_NOLAG "NoLag"
DX9_ERROR_DIALOG "A DirectX9 error has occurred while trying to run the game.\n If this issue still occurs, please restart the game to resolve it."

UNRANKED_VIA_MODDED_DATASET "Your ELO score has not changed. The game used a modded dataset."
UNRANKED_VIA_RESOURCES "Your ELO score has not changed. Too high starting resources were used."

//NEW DLC4 Strings

//14 Leaders of Bulgarian Civilization
106160 "14"
106161 "Asparukh"
106162 "Kubrat"
106163 "Kotrag"
106164 "Almish Yiltawar"
106165 "Ghabdula Chelbir"
106166 "Tervel Khan"
106167 "Khan Krum"
106168 "Boris I Mikhail"
106169 "Simeon the Great"
106170 "Ivaylo Bardokva"
106171 "Ivan Asen II"
106172 "Theodore Svetoslav"
106173 "Georgi Terter"
106174 "Tsar Konstantin Tih"

//14 Leaders of Cumans Civilization
106180 "14"
106181 "Otrok Khan"
106182 "Konchak Otrakovich"
106183 "Kotyan Khan"
106184 "Sokal"
106185 "Boniak the Mangy"
106186 "Altunopa"
106187 "Aepa"
106188 "Danylo Kobiakovych"
106189 "Yurii Konchakovych"
106190 "Sutoi"
106191 "Kurya Khan"
106192 "Ildeya Khan"
106193 "Bulan Khagan"
106194 "Alp Tarkhan"

//14 Leaders of Lithuanians Civilization
106200 "14"
106201 "Vytautas the Great"
106202 "Gediminas"
106203 "Mindaugas"
106204 "Algirdas"
106205 "Jogaila"
106206 "Svitrigaila"
106207 "Kestutis"
106208 "Traidenis"
106209 "Vytenis"
106210 "Jaunutis"
106211 "Zvelgaitis"
106212 "Treniota"
106213 "Netimeras"
106214 "Zebedenas"

//14 Leaders of Tatars Civilization
106220 "14"
106221 "Tamerlane"
106222 "Bilge Kul Qadir-Khan"
106223 "Urus Khan"
106224 "Oz Beg Khan"
106225 "Muhan Qaghan"
106226 "Tong Yabghu Qaghan"
106227 "Qara Osman"
106228 "Uzun Hassan"
106229 "Jahan Shah"
106230 "Qara Yusuf"
106231 "Emir Edigu"
106232 "Timur Qutlugh"
106233 "Harun Bughra Khan"
106234 "Yabgu Shahmalik"

120181 "Infantry and Cavalry civilization \n\n• Militia-line upgrades free \n• Town Centers cost -50% stone\n• Can build Krepost \n\n<b>Unique Unit:<b> \nKonnik (cavalry)\n\n<b>Unique Techs:<b> \n• Stirrups (Cavalry attack 25% faster) \n• Bagains (Militia-line gains +5 armor) \n\n<b>Team Bonus:<b> \nBlacksmiths work 50% faster"
120182 "Cavalry Archer civilization \n\n• Villagers gather +50% food from herdables \n• Units deal +25% damage when fighting from higher elevation \n• Thumb Ring, Parthian Tactics free \n\n<b>Unique Units:<b> \nKeshik (raiding cavalry), Flaming Camel (petard)\n\n<b>Unique Techs:<b> \n• Silk Armor (Light Cavalry, Steppe Lancers and Cavalry Archers receive +1P armor) \n• Timurid Siegecraft (Trebuchets +2 range, enables Flaming Camels)\n\n<b>Team Bonus:<b> \nCavalry Archers +2 LOS"
120183 "Cavalry civilization \n\n• Additional Town Center can be built in the Feudal Age \n• Siege Workshop and Battering Ram available in the Feudal Age; Capped Ram upgrade available in Castle Age\n• Cavalry 5% faster each age (starting in Feudal Age) \n\n<b>Unique Unit:<b> \nKipchak (cavalry archer)\n\n<b>Unique Techs:<b> \n• Steppe Husbandry (Light Cavalry, Steppe Lancers and Cavalry Archers trained 50% faster) \n• Cuman Mercenaries (team members can create 10 free Elite Kipchaks in the Castle)\n\n<b>Team Bonus:<b> \nPalisade Walls +50% HP"
120184 "Cavalry and Monk civilization \n\n• Start with +150 food \n• Spearman-line and Skirmishers move 10% faster\n• Each garrisoned relic gives +1 attack to Knights and Leitis (maximum +4) \n\n<b>Unique Unit:<b> \nLeitis (cavalry)\n\n<b>Unique Techs:<b> \n• Hill Forts (Town Centers +3 range) \n• Tower Shields (Spearman-line and Skirmishers +2P armor)\n\n<b>Team Bonus:<b> \nMonasteries work 20% faster"

5288 "Konnik"
5290 "Elite Konnik"
5313 "Keshik"
5314 "Elite Keshik"
5315 "Kipchak"
5327 "Elite Kipchak"
5328 "Leitis"
5329 "Elite Leitis"
5333 "Bactrian Camel"
5334 "Wild Bactrian Camel"
5339 "Aachen Cathedral"
5340 "Ibex"
5341 "Snow Leopard"
5345 "Goose"
5346 "Pig"
5347 "The Middlebrook"
5349 "Krepost"
5371 "Tree (Oak Autumn)"
5372 "Tree (Oak Autumn Snow)"
5373 "Tree (Dead)"
5374 "Tokhtamysh Khan"
5375 "Flaming Camel"
5376 "Urus Khan"
5377 "Ivaylo"
5378 "Tsar Konstantin"
5379 "Kotyan Khan"
5390 "Cuman Chief"
5391 "Girgen Khan"
5392 "Dismantled Cart"
5394 "Ox Wagon"
5395 "Ox Cart"
5403 "Statue (Civilization)"
5404 "Khan"
5405 "Vytautas the Great"
5413 "Ruins 1x1"
5414 "Ruins 2x2"
5420 "Ruins 3x3"
5421 "Ruins 4x4"
5422 "Shrine"
5427 "Autumn Tree"
5428 "Flag K"
5430 "Flag L"
5431 "Flag M"
5432 "FE Flag"
5433 "Town Center (Packed)"
5434 "Sankore Madrasah"
5435 "Tree (Cypress)"
5437 "Tree (Italian Pine)"
5438 "Tree (Olive)"
5440 "Plant (Jungle)"
5441 "Invisible Object"
5465 "Moveable Map Revealer"
5466 "Cart"
5467 "Yurt"
5468 "Pavilion"
5470 "Tent A"
5477 "Tent B"
5478 "Tent C"
5479 "Tent D"
5480 "Tent E"
5481 "Pagoda B"
5483 "Pagoda C"
5484 "Trade Cart"
5485 "Trade Cart (Full)"
5486 "Statue (Right)"

5534 "Army Tent A"
5536 "Army Tent B"
5538 "Army Tent C"
5540 "Army Tent D"
5542 "Army Tent E"
5544 "Barricade A"
5546 "Barricade B"
5548 "Barricade C"
5550 "Barricade D"
5551 "Hut A"
5554 "Hut B"
5555 "Hut C"
5556 "Hut D"
5557 "Hut E"
5558 "Hut F"
5559 "Hut G"
5561 "Palisade Gate (up.)"
5563 "Palisade Gate (hori.)"
5577 "Palisade Gate (down.)"
5579 "Palisade Gate (vert.)"
5581 "Gate (up.)"
5583 "Gate (hori.)"
5585 "Gate (down.)"
5587 "Gate (vert.)"
5590 "Torch B"
5606 "Villager"
5607 "Villager (Female)"
5608 "Fortified Gate (up.)"
5609 "Fortified Gate (hori.)"
5610 "Fortified Gate (down.)"
5614 "Fortified Gate (vert.)"
5649 "Fortified Gate"
5650 "Bush"
5651 "Tree"
5654 "Dismounted Konnik"
5655 "Elite Dismounted Konnik"
5659 "Konnik (Dismounted)"
5662 "Elite Konnik (Dismounted)"
5664 "Tree (Reeds)"
5666 "Contraption"
5668 "Plant (Underbrush Tropical)"
5674 "Plant (Underbrush)"
5676 "Plant (Rainforest)"
5678 "Plant (Underbrush Rainforest)"
5680 "Grass, Green"
5746 "Grass, Dry"
5748 "Grass Patch, Green"
5750 "Grass Patch, Dry"

5007 "Tower of London"
5008 "Dormition Cathedral"
5009 "Steppe Lancer"
5010 "Elite Steppe Lancer"
5011 "Iroquois Warrior"
5012 "Rock Church"
5013 "Chain"
5014 "Statue (Column)"
5015 "Priest with Relic"
5016 "Ninja"
5017 "Cusi Yupanqui"
5018 "Topa Yupanqui"
5019 "Alaric the Goth"
5020 "Ataulf"
5021 "Bridge E--Top"
5022 "Bridge E--Middle"
5023 "Bridge E--Bottom"
5024 "Bridge F--Top"
5025 "Bridge F--Middle"
5026 "Bridge F--Bottom"
5027 "Bridge E--Cracked"
5028 "Bridge E--Broken Top"
5029 "Bridge E--Broken Bottom"
5030 "Bridge F--Cracked"
5031 "Bridge F--Broken Top"
5032 "Bridge F--Broken Bottom"
5033 "Paifang Gate"
5034 "Target A"
5035 "Target B"
5036 "Nubian Pyramid"
5037 "Well"
5038 "Temple Ruin"
5039 "Mounted Samurai"
5040 "Xolotl Warrior"
5041 "Merchant"
5042 "Sosso Guard"
5043 "Photonman"
5044 "City Gate"
5045 "Butterflies"
5046 "Cow A"
5047 "Cow B"
5048 "Cow C"
5049 "Cow D"
5050 "Horse A"
5051 "Horse B"
5052 "Horse C"
5053 "Horse D"
5054 "Horse E"
5055 "Torch B (Convertable)"
5063 "Waterfall (Background)"

8000 "Plant (Bush, Green)"
8001 "Plant (Bush, Dry)"
8002 "Plant (Shrub, Green)"
8003 "Plant (Shrub, Dry)"
8004 "Plant (Weeds)"
8005 "Plant (Dead)"
8006 "Plant (Flowers)"


37170 "--Pig Found--"
37171 "--Goose Found--"

6288 "Create Konnik"
6290 "Create Elite Konnik"
6313 "Create Keshik"
6314 "Create Elite Keshik"
6315 "Create Kipchak"
6327 "Create Elite Kipchak"
6328 "Create Leitis"
6329 "Create Elite Leitis"
6347 "Create Demolition Cart"
6349 "Build Krepost"

6009 "Create Steppe Lancer"
6010 "Create Elite Steppe Lancer"
6011 "Create Iroquois Warrior"
6016 "Create Ninja"
6039 "Create Mounted Samurai"
6040 "Create Xolotl Warrior"
6375 "Create Flaming Camel"

7303 "Elite Konnik"
7304 "Elite Keshik"
7305 "Elite Kipchak"
7306 "Elite Leitis"
7307 "Stirrups"
7308 "Bagains"
7309 "Silk Armor"
7310 "Timurid Siegecraft"
7311 "Steppe Husbandry"
7398 "Cuman Mercenaries"
7399 "Hill Forts"
7400 "Tower Shields"
7402 "Elite Steppe Lancer"
7403 "Supplies"


8303 "Upgrade to Elite Konnik"
8304 "Upgrade to Elite Keshik"
8305 "Upgrade to Elite Kipchak"
8306 "Upgrade to Elite Leitis"
8307 "Research Stirrups (Cavalry attack 25% faster)"
8308 "Research Bagains (Militia-line receives +5 melee armor)"
8309 "Research Silk Armor (Light Cavalry, Steppe Lancers and Cavalry Archers receive +1 pierce armor)"
8310 "Research Timurid Siegecraft (Trebuchets +1 range, enables Flaming Camel)"
8311 "Research Steppe Husbandry (Light Cavalry, Steppe Lancers and Cavalry Archers trained 50% faster)"
8398 "Research Cuman Mercenaries (Team receives 10 free Elite Kipchak in Castle)"
8399 "Research Hill Forts (Town Centers +3 range)"
8400 "Research Tower Shields (Pikemen and Skirmishers receive +2 pierce armor)"
8402 "Upgrade to Elite Steppe Lancer"
8403 "Research Supplies (Militia-line costs -15 food)"

14288 "Konnik"
14290 "Elite\nKonnik"
14313 "Keshik"
14314 "Elite\nKeshik"
14315 "Kipchak"
14327 "Elite\nKipchak"
14328 "Leitis"
14329 "Elite\nLeitis"
14347 "Demolition\nCart"
14349 "Krepost"

14009 "Steppe Lancer"
14010 "Elite\nSteppe Lancer"
14011 "Iroquois Warrior"
14016 "Ninja"
14039 "Mounted Samurai"
14040 "Xolotl Warrior"
14375 "Flaming\nCamel"

17307 "Stirrups"
17308 "Bagains"
17309 "Silk Armor"
17310 "Timurid\nSiegecraft"
17311 "Steppe\nHusbandry"
17398 "Cuman\nMercenaries"
17399 "Hill Forts"
17400 "Tower\nShields"
17403 "Supplies"

26288 "Create <b>Konnik<b> (<cost>) \nBulgarian unique cavalry unit that fights on as infantry when felled. Strong vs. infantry and archers. Weak vs. Camel Riders and Monks.<i> Upgrades: attack, armor (Blacksmith); speed, hit points (Stable); creation speed, to Elite Konnik 1000F, 750G (Castle); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26290 "Create <b>Elite Konnik<b> (<cost>) \nBulgarian unique cavalry unit that fights on as infantry when felled. Strong vs. infantry and archers. Weak vs. Camel Riders and Monks.<i> Upgrades: attack, armor (Blacksmith); speed, hit points (Stable); creation speed (Castle); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26313 "Create <b>Keshik<b> (<cost>) \nTatar unique cavalry unit that generates gold when fighting other units.<i> Upgrades: attack, armor (Blacksmith); speed, hit points (Stable); creation speed, to Elite Keshik 700F, 900G (Castle); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26314 "Create <b>Elite Keshik<b> (<cost>) \nTatar unique cavalry unit that generates gold when fighting other units.<i> Upgrades: attack, armor (Blacksmith); speed, hit points (Stable); creation speed (Castle); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26315 "Create <b>Kipchak<b> (<cost>) \nCuman unique cavalry archer with rapid-fire attack. Strong vs. infantry. Weak vs. Skirmishers.<i> Upgrades: attack, range, armor (Blacksmith); speed, hit points (Stable); accuracy, armor (Archery Range); attack, accuracy (University); creation speed, to Elite Kipchak 1100F, 1000W (Castle); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26327 "Create <b>Elite Kipchak<b> (<cost>) \nCuman unique cavalry archer with rapid-fire attack. Strong vs. infantry. Weak vs. Skirmishers.<i> Upgrades: attack, range, armor (Blacksmith); speed, hit points (Stable); accuracy, armor (Archery Range); attack, accuracy (University); creation speed (Castle); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26328 "Create <b>Leitis<b> (<cost>) \nLithuanian unique cavalry unit with attack that ignores armor. Strong vs. armored units.<i> Upgrades: attack, armor (Blacksmith); speed, hit points (Stable); creation speed, to Elite Leitis 750F, 750G (Castle); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26329 "Create <b>Elite Leitis<b> (<cost>) \nLithuanian unique cavalry unit with attack that ignores armor. Strong vs. armored units.<i> Upgrades: attack, armor (Blacksmith); speed, hit points (Stable); creation speed (Castle); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26349 "Build <b>Krepost<b> (<cost>) \nFortification used to train your unique unit. Unique building of the Bulgarians. Units can garrison inside for protection. Archers and Villagers shoot additional projectiles. Provides 20 population. Cannot be converted by enemy Monks.<i> Upgrades: production speed (Castle); line of sight (Town Center); hit points, armor, accuracy (University); attack, range (Blacksmith).<i> \n<hp> <attack> <armor> <piercearmor> <range> <garrison>"

26009 "Create <b>Steppe Lancer<b> (<cost>) \nLight cavalry unit with increased attack range. Strong in groups. Weak vs. Camel Riders and archers.<i> Upgrades: attack, armor (Blacksmith); speed, hit points (Stable); creation speed, to Elite Steppe Lancer 900F, 550G (Stable); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26010 "Create <b>Elite Steppe Lancer<b> (<cost>) \nLight cavalry unit with increased attack range. Strong in groups. Weak vs. Camel Riders and archers.<i> Upgrades: attack, armor (Blacksmith); speed, hit points (Stable); creation speed (Castle); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26011 "Create <b>Iroquois Warrior<b> (<cost>) \nExceptionally quick infantry. Strong vs. buildings. <i> Upgrades: attack, armor (Blacksmith); speed (Barracks); creation speed (Castle); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26016 "Create <b>Ninja<b> (<cost>) \nLight and quick infantry. Strong vs. heroes.<i> Upgrades: attack, armor (Blacksmith); speed (Barracks); creation speed (Castle); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26039 "Create <b>Mounted Samurai<b> (<cost>) \nCavalry with fast attack. Strong vs. unique units. <i> Upgrades: attack, armor (Blacksmith); speed, hit points (Stable); creation speed (Castle); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"
26040 "Create <b>Xolotl Warrior<b> (<cost>) \nMesoamerican cavalry unit. Strong vs. infantry and siege. Weak vs. Pikemen and Camel Riders. <i> Upgrades: attack (Blacksmith); creation speed (Castle); more resistant to Monks (Monastery).<i> \n<hp> <attack> <armor> <piercearmor> <range>"

28303 "Upgrade to <b>Elite Konnik<b> (<cost>) \nUpgrades your Konnik and lets you create Elite Konnik, which are stronger."
28304 "Upgrade to <b>Elite Keshik<b> (<cost>) \nUpgrades your Keshik and lets you create Elite Keshik, which are stronger."
28305 "Upgrade to <b>Elite Kipchak<b> (<cost>) \nUpgrades your Kipchak and lets you create Elite Kipchak, which are stronger."
28306 "Upgrade to <b>Elite Leitis<b> (<cost>) \nUpgrades your Leitis and lets you create Elite Leitis, which are stronger."

28307 "Research <b>Stirrups<b> (<cost>) \nCavalry attack 25% faster."
28308 "Research <b>Bagains<b> (<cost>) \nMilitia-line receives +5 melee armor."
28309 "Research <b>Silk Armor<b> (<cost>) \nLight Cavalry, Steppe Lancers and Cavalry Archers receive +1 pierce armor."
28310 "Research <b>Timurid Siegecraft<b> (<cost>) \nTrebuchets receive +2 range. Enables Flaming Camels."
28311 "Research <b>Steppe Husbandry<b> (<cost>) \nLight Cavalry, Steppe Lancers and Cavalry Archers trained 50% faster."
28398 "Research <b>Cuman Mercenaries<b> (<cost>) \nTeam receives 10 free Elite Kipchak in Castle."
28399 "Research <b>Hill Forts<b> (<cost>) \nTown Centers receive +3 range."
28400 "Research <b>Tower Shields<b> (<cost>) \nPikemen and Skirmishers receive +2 pierce armor."

28402 "Upgrade to <b>Elite Steppe Lancer<b> (<cost>) \nUpgrades your Steppe Lancer and lets you create Elite Steppe Lancer, which are stronger."
28403 "Research <b>Supplies<b> (<cost>) \nMilitia-line costs -15 food."


4786 "Grass, Dry"
4787 "Swamp, Bogland"
4788 "Gravel, Desert"
4789 "_OBSOLETE: Road, Gravel"
4790 "Forest, Autumn"
4791 "Forest, Autumn Snow"
4792 "Forest, Dead"
4793 "Beach, Wet"
4794 "Beach, Wet Gravel"
4795 "Beach, Wet Rock"
4796 "Forest, Reeds (Shallows)"
4797 "Forest, Reeds (Beach)"
4798 "Forest, Reeds"
4799 "Grass, Jungle (Rainforest)"
4800 "_Unused 114"
4801 "_Unused 115"
4802 "_Unused 116"
4803 "_Unused 117"
4804 "_Unused 118"
4805 "_Unused 119"
4806 "_Unused 120"
4807 "_Unused 121"
4808 "_Unused 122"
4809 "_Unused 123"
4810 "_Unused 124"
4811 "_Unused 125"
4812 "_Unused 126"
4813 "_Unused 127"
4814 "_Unused 128"
4815 "_Unused 129"
4816 "_Unused 130"
4817 "_Unused 131"
4818 "_Unused 132"
4819 "_Unused 133"
4820 "_Unused 134"
4821 "_Unused 135"
4822 "_Unused 136"
4823 "_Unused 137"
4824 "_Unused 138"
4825 "_Unused 139"
4826 "_Unused 140"
4827 "_Unused 141"
4828 "_Unused 142"
4829 "_Unused 143"
4830 "_Unused 144"
4831 "_Unused 145"
4832 "_Unused 146"
4833 "_Unused 147"
4834 "_Unused 148"
4835 "_Unused 149"
4836 "_Unused 150"
4837 "_Unused 151"
4838 "_Unused 152"
4839 "_Unused 153"
4840 "_Unused 154"
4841 "_Unused 155"
4842 "_Unused 156"
4843 "_Unused 157"
4844 "_Unused 158"
4845 "_Unused 159"
4846 "_Unused 160"
4847 "_Unused 161"
4848 "_Unused 162"
4849 "_Unused 163"
4850 "_Unused 164"
4851 "_Unused 165"
4852 "_Unused 166"
4853 "_Unused 167"
4854 "_Unused 168"
4855 "_Unused 169"
4856 "_Unused 170"
4857 "_Unused 171"
4858 "_Unused 172"
4859 "_Unused 173"
4860 "_Unused 174"
4861 "_Unused 175"
4862 "_Unused 176"
4863 "_Unused 177"
4864 "_Unused 178"
4865 "_Unused 179"
4866 "_Unused 180"
4867 "_Unused 181"
4868 "_Unused 182"
4869 "_Unused 183"
4870 "_Unused 184"
4871 "_Unused 185"
4872 "_Unused 186"
4873 "_Unused 187"
4874 "_Unused 188"
4875 "_Unused 189"
4876 "_Unused 190"
4877 "_Unused 191"
4878 "_Unused 192"
4879 "_Unused 193"
4880 "_Unused 194"
4881 "_Unused 195"
4882 "_Unused 196"
4883 "_Unused 197"
4884 "_Unused 198"
4885 "_Unused 199"




RMS_ALPINELAKES "Alpine Lakes"
RMS_ALPINELAKES_ROLLOVER "Alpine Lakes - Snowy mountain tops offer little in resources except for the plentiful waters teeming with fresh fish."
RMS_NETWORKTEST "Network Test"
RMS_NETWORKTEST_ROLLOVER "Network Test - Map which has heaps of villagers by default that aims to test the network while moving large number of units around."
RMS_BOGLAND "Bogland"
RMS_BOGLAND_ROLLOVER "Bogland - A maze of forests and grasslands where one can never know what they might find around the next corner."
RMS_MOUNTAINRIDGE "Mountain Ridge"
RMS_MOUNTAINRIDGE_ROLLOVER "Mountain Ridge - A snowy mountain range looms ahead, bereft of life but rich in stone mines."
RMS_RAVINES "Ravines"
RMS_RAVINES_ROLLOVER "Ravines - A small hilly settlement that must expand into the dark forests around. "
RMS_WOLFHILL "Wolf Hill"
RMS_WOLFHILL_ROLLOVER "Wolf Hill - A large forested hill separates two groups of allies, who must work together to conquer its other side."

RWM_ANTARCTICA "Antarctica"
RWM_ANTARCTICA_ROLLOVER "Antarctica - Fight through the icy wasteland in a race to conquer the South Pole."
RWM_ARALSEA "Aral Sea"
RWM_ARALSEA_ROLLOVER "Aral Sea - A deep sea filled with life lies at the center, with many an island where treasures may be found."
RWM_BLACKSEA "Black Sea"
RWM_BLACKSEA_ROLLOVER "Black Sea - Spanning the gap between Europe and Asia, the Black Sea lies waiting for battles over its control."
RWM_CAUCASUS "Caucasus"
RWM_CAUCASUS_ROLLOVER "Caucasus - A valley surrounded by mountains and seas, the Caucasus is a haven waiting to be claimed."
RWM_SIBERIA "Siberia"
RWM_SIBERIA_ROLLOVER "Siberia - Vast seas and cold winds in the north give way to deserts the further south one goes."

